ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageTherms
94550,3,2014,Gas- Commercial,N,664,"158,912",239
94550,3,2014,Gas- Residential,N,"16,056","611,152",38
94551,3,2014,Gas- Commercial,Y,"1,410","545,257",387
94551,3,2014,Gas- Residential,N,"12,122","389,632",32
94552,3,2014,Gas- Commercial,Y,0,0,
94552,3,2014,Gas- Residential,N,"4,606","170,418",37
94553,3,2014,Gas- Commercial,Y,"1,190","354,719",298
94553,3,2014,Gas- Residential,N,"17,210","581,735",34
94555,3,2014,Gas- Commercial,Y,0,0,
94555,3,2014,Gas- Residential,N,"10,992","326,270",30
94556,3,2014,Gas- Commercial,Y,0,0,
94556,3,2014,Gas- Residential,N,"5,464","309,019",57
94558,3,2014,Gas- Commercial,Y,902,"185,195",205
94558,3,2014,Gas- Residential,N,"20,102","826,820",41
94559,3,2014,Gas- Commercial,N,640,"81,281",127
94559,3,2014,Gas- Residential,N,"9,595","327,369",34
94560,3,2014,Gas- Commercial,Y,676,"275,850",408
94560,3,2014,Gas- Residential,N,"12,332","393,039",32
94561,3,2014,Gas- Commercial,Y,0,0,
94561,3,2014,Gas- Residential,Y,"11,068","342,364",31
94563,3,2014,Gas- Commercial,N,155,"55,581",359
94563,3,2014,Gas- Residential,N,"6,432","451,548",70
94564,3,2014,Gas- Commercial,Y,574,"136,790",238
94564,3,2014,Gas- Residential,N,"6,379","236,240",37
94565,3,2014,Gas- Commercial,N,653,"129,543",198
94565,3,2014,Gas- Residential,N,"26,108","819,614",31
94566,3,2014,Gas- Commercial,N,701,"156,569",223
94566,3,2014,Gas- Residential,N,"13,686","559,678",41
94568,3,2014,Gas- Commercial,Y,"1,561","599,127",384
94568,3,2014,Gas- Residential,N,"16,893","559,990",33
94569,3,2014,Gas- Commercial,Y,0,0,
94569,3,2014,Gas- Residential,Y,0,0,
94571,3,2014,Gas- Commercial,Y,0,0,
94571,3,2014,Gas- Residential,Y,"3,939","126,808",32
94572,3,2014,Gas- Commercial,Y,0,0,
94572,3,2014,Gas- Residential,N,"2,887","101,488",35
94574,3,2014,Gas- Commercial,Y,284,"82,829",292
94574,3,2014,Gas- Residential,N,"2,930","144,368",49
94576,3,2014,Gas- Commercial,Y,0,0,
94576,3,2014,Gas- Residential,N,174,"8,989",52
94577,3,2014,Gas- Commercial,N,"1,234","276,158",224
94577,3,2014,Gas- Residential,N,"14,355","523,316",36
94578,3,2014,Gas- Commercial,Y,545,"146,008",268
94578,3,2014,Gas- Residential,N,"10,616","383,160",36
94579,3,2014,Gas- Commercial,N,123,"35,796",291
94579,3,2014,Gas- Residential,N,"6,068","225,839",37
94580,3,2014,Gas- Commercial,Y,0,0,
94580,3,2014,Gas- Residential,N,"8,310","285,540",34
94582,3,2014,Gas- Commercial,Y,0,0,
94582,3,2014,Gas- Residential,N,"12,777","452,388",35
94583,3,2014,Gas- Commercial,Y,0,0,
94583,3,2014,Gas- Residential,N,"12,782","520,298",41
94585,3,2014,Gas- Commercial,Y,0,0,
94585,3,2014,Gas- Residential,N,"8,777","287,945",33
94586,3,2014,Gas- Commercial,Y,0,0,
94586,3,2014,Gas- Residential,N,253,"12,888",51
94587,3,2014,Gas- Commercial,Y,"1,087","308,400",284
94587,3,2014,Gas- Residential,N,"18,119","620,076",34
94588,3,2014,Gas- Commercial,Y,0,0,
94588,3,2014,Gas- Residential,N,"9,870","369,482",37
94589,3,2014,Gas- Commercial,Y,269,"54,397",202
94589,3,2014,Gas- Residential,N,"8,573","317,590",37
94590,3,2014,Gas- Commercial,N,753,"94,258",125
94590,3,2014,Gas- Residential,N,"12,838","414,809",32
94591,3,2014,Gas- Commercial,N,281,"53,998",192
94591,3,2014,Gas- Residential,N,"17,798","605,403",34
94595,3,2014,Gas- Commercial,Y,0,0,
94595,3,2014,Gas- Residential,N,"6,838","252,025",37
94596,3,2014,Gas- Commercial,Y,645,"256,896",398
94596,3,2014,Gas- Residential,N,"6,306","317,474",50
94597,3,2014,Gas- Commercial,Y,0,0,
94597,3,2014,Gas- Residential,N,"8,220","269,279",33
94598,3,2014,Gas- Commercial,N,254,"118,907",468
94598,3,2014,Gas- Residential,N,"9,445","433,819",46
94599,3,2014,Gas- Commercial,Y,0,0,
94599,3,2014,Gas- Residential,N,933,"30,347",33
94601,3,2014,Gas- Commercial,Y,"1,085","279,925",258
94601,3,2014,Gas- Residential,N,"12,987","427,938",33
94602,3,2014,Gas- Commercial,Y,0,0,
94602,3,2014,Gas- Residential,N,"10,824","384,733",36
94603,3,2014,Gas- Commercial,Y,0,0,
94603,3,2014,Gas- Residential,N,"9,147","322,177",35
94605,3,2014,Gas- Commercial,Y,0,0,
94605,3,2014,Gas- Residential,N,"14,514","568,668",39
94606,3,2014,Gas- Commercial,Y,581,"126,236",217
94606,3,2014,Gas- Residential,N,"11,701","381,199",33
94607,3,2014,Gas- Commercial,N,532,"142,898",269
94607,3,2014,Gas- Residential,N,"5,679","222,656",39
94608,3,2014,Gas- Commercial,Y,911,"340,555",374
94608,3,2014,Gas- Residential,N,"8,436","291,503",35
94609,3,2014,Gas- Commercial,Y,0,0,
94609,3,2014,Gas- Residential,N,"8,405","268,410",32
94610,3,2014,Gas- Commercial,Y,0,0,
94610,3,2014,Gas- Residential,N,"10,108","415,933",41
94611,3,2014,Gas- Commercial,Y,650,"166,692",256
94611,3,2014,Gas- Residential,N,"13,640","680,818",50
94612,3,2014,Gas- Commercial,N,390,"135,536",348
94612,3,2014,Gas- Residential,N,"2,443","125,575",51
94613,3,2014,Gas- Commercial,Y,0,0,
94613,3,2014,Gas- Residential,Y,0,0,
94618,3,2014,Gas- Commercial,Y,0,0,
94618,3,2014,Gas- Residential,N,"6,911","275,731",40
94619,3,2014,Gas- Commercial,Y,0,0,
94619,3,2014,Gas- Residential,Y,"8,731","326,589",37
94621,3,2014,Gas- Commercial,Y,525,"190,474",363
94621,3,2014,Gas- Residential,N,"7,773","280,236",36
94702,3,2014,Gas- Commercial,Y,398,"59,274",149
94702,3,2014,Gas- Residential,N,"6,652","227,729",34
94703,3,2014,Gas- Commercial,Y,0,0,
94703,3,2014,Gas- Residential,N,"7,974","251,786",32
94704,3,2014,Gas- Commercial,Y,612,"227,964",372
94704,3,2014,Gas- Residential,Y,"5,291","175,359",33
94705,3,2014,Gas- Commercial,Y,0,0,
94705,3,2014,Gas- Residential,N,"5,148","231,459",45
94706,3,2014,Gas- Commercial,Y,0,0,
94706,3,2014,Gas- Residential,N,"5,946","200,294",34
94707,3,2014,Gas- Commercial,Y,0,0,
94707,3,2014,Gas- Residential,N,"4,873","230,539",47
94708,3,2014,Gas- Commercial,Y,0,0,
94708,3,2014,Gas- Residential,N,"4,478","242,045",54
94709,3,2014,Gas- Commercial,Y,172,"48,280",281
94709,3,2014,Gas- Residential,N,"4,072","146,443",36
94710,3,2014,Gas- Commercial,Y,"1,042","298,053",286
94710,3,2014,Gas- Residential,N,"2,531","78,532",31
94720,3,2014,Gas- Commercial,Y,0,0,
94720,3,2014,Gas- Residential,Y,0,0,
94801,3,2014,Gas- Commercial,Y,0,0,
94801,3,2014,Gas- Residential,N,"8,585","294,475",34
94803,3,2014,Gas- Commercial,Y,0,0,
94803,3,2014,Gas- Residential,N,"9,087","341,621",38
94804,3,2014,Gas- Commercial,Y,669,"220,968",330
94804,3,2014,Gas- Residential,N,"13,396","484,882",36
94805,3,2014,Gas- Commercial,Y,0,0,
94805,3,2014,Gas- Residential,N,"4,829","174,375",36
94806,3,2014,Gas- Commercial,Y,664,"189,150",285
94806,3,2014,Gas- Residential,N,"18,179","600,193",33
94901,3,2014,Gas- Commercial,N,"1,052","147,041",140
94901,3,2014,Gas- Residential,N,"12,042","540,398",45
94903,3,2014,Gas- Commercial,Y,0,0,
94903,3,2014,Gas- Residential,N,"9,757","463,300",47
94904,3,2014,Gas- Commercial,Y,0,0,
94904,3,2014,Gas- Residential,N,"2,787","151,970",55
94920,3,2014,Gas- Commercial,N,118,"13,635",116
94920,3,2014,Gas- Residential,N,"4,736","280,837",59
94925,3,2014,Gas- Commercial,Y,0,0,
94925,3,2014,Gas- Residential,N,"3,498","153,115",44
94928,3,2014,Gas- Commercial,Y,495,"79,010",160
94928,3,2014,Gas- Residential,N,"12,215","442,436",36
94930,3,2014,Gas- Commercial,Y,0,0,
94930,3,2014,Gas- Residential,N,215,"10,362",48
94931,3,2014,Gas- Commercial,Y,0,0,
94931,3,2014,Gas- Residential,N,"2,958","106,735",36
94939,3,2014,Gas- Commercial,Y,458,"101,875",222
94939,3,2014,Gas- Residential,Y,"3,684","169,436",46
94941,3,2014,Gas- Commercial,N,449,"100,708",224
94941,3,2014,Gas- Residential,N,"10,720","572,694",53
94945,3,2014,Gas- Commercial,Y,500,"97,639",195
94945,3,2014,Gas- Residential,N,"6,174","257,226",42
94947,3,2014,Gas- Commercial,Y,0,0,
94947,3,2014,Gas- Residential,N,"8,145","347,067",43
94949,3,2014,Gas- Commercial,Y,734,"145,161",198
94949,3,2014,Gas- Residential,N,"5,708","238,727",42
94951,3,2014,Gas- Commercial,Y,0,0,
94951,3,2014,Gas- Residential,N,"1,106","52,558",48
94952,3,2014,Gas- Commercial,Y,981,"199,015",203
94952,3,2014,Gas- Residential,N,"10,397","437,172",42
94954,3,2014,Gas- Commercial,N,460,"98,265",214
94954,3,2014,Gas- Residential,N,"11,983","442,369",37
94957,3,2014,Gas- Residential,N,719,"64,483",90
94960,3,2014,Gas- Commercial,Y,257,"28,808",112
94960,3,2014,Gas- Residential,N,"5,135","254,371",50
94964,3,2014,Gas- Residential,Y,0,0,
94965,3,2014,Gas- Commercial,N,283,"41,484",147
94965,3,2014,Gas- Residential,N,"3,854","176,704",46
95002,3,2014,Gas- Commercial,Y,0,0,
95002,3,2014,Gas- Residential,N,397,"14,609",37
95003,3,2014,Gas- Commercial,N,299,"55,034",184
95003,3,2014,Gas- Residential,N,"8,510","323,157",38
95004,3,2014,Gas- Commercial,Y,0,0,
95004,3,2014,Gas- Residential,N,429,"17,202",40
95005,3,2014,Gas- Commercial,Y,0,0,
95005,3,2014,Gas- Residential,N,"1,484","74,476",50
95006,3,2014,Gas- Commercial,N,70,"8,198",117
95006,3,2014,Gas- Residential,N,590,"28,871",49
95007,3,2014,Gas- Residential,N,227,"13,267",58
95008,3,2014,Gas- Commercial,Y,"1,097","232,230",212
95008,3,2014,Gas- Residential,N,"14,661","503,012",34
95010,3,2014,Gas- Commercial,Y,694,"122,459",176
95010,3,2014,Gas- Residential,N,"3,692","122,888",33
95012,3,2014,Gas- Commercial,Y,0,0,
95012,3,2014,Gas- Residential,N,"1,992","78,821",40
95013,3,2014,Gas- Commercial,Y,0,0,
95013,3,2014,Gas- Residential,Y,0,0,
95014,3,2014,Gas- Commercial,Y,"2,204","787,441",357
95014,3,2014,Gas- Residential,Y,"17,059","680,276",40
95017,3,2014,Gas- Commercial,Y,0,0,
95017,3,2014,Gas- Residential,Y,0,0,
95018,3,2014,Gas- Commercial,Y,0,0,
95018,3,2014,Gas- Residential,N,"1,206","57,486",48
95019,3,2014,Gas- Commercial,Y,0,0,
95019,3,2014,Gas- Residential,N,"1,099","41,977",38
95020,3,2014,Gas- Commercial,Y,"1,011","272,127",269
95020,3,2014,Gas- Residential,N,"14,316","533,899",37
95023,3,2014,Gas- Commercial,N,542,"129,683",239
95023,3,2014,Gas- Residential,N,"12,732","437,401",34
95030,3,2014,Gas- Commercial,N,404,"94,789",235
95030,3,2014,Gas- Residential,N,"4,568","288,273",63
95032,3,2014,Gas- Commercial,N,372,"124,670",335
95032,3,2014,Gas- Residential,N,"8,915","399,277",45
95035,3,2014,Gas- Commercial,N,940,"530,063",564
95035,3,2014,Gas- Residential,N,"17,571","572,529",33
95037,3,2014,Gas- Commercial,N,792,"216,161",273
95037,3,2014,Gas- Residential,N,"12,486","494,761",40
95039,3,2014,Gas- Commercial,Y,0,0,
95039,3,2014,Gas- Residential,N,129,"7,435",58
95041,3,2014,Gas- Residential,N,299,"14,800",49
95043,3,2014,Gas- Commercial,Y,0,0,
95043,3,2014,Gas- Residential,Y,0,0,
95045,3,2014,Gas- Commercial,Y,0,0,
95045,3,2014,Gas- Residential,N,812,"29,628",36
95046,3,2014,Gas- Commercial,N,60,"18,214",304
95046,3,2014,Gas- Residential,N,"1,215","62,842",52
95050,3,2014,Gas- Commercial,N,774,"227,816",294
95050,3,2014,Gas- Residential,N,"10,798","391,690",36
95051,3,2014,Gas- Commercial,N,591,"268,912",455
95051,3,2014,Gas- Residential,N,"14,197","581,068",41
95054,3,2014,Gas- Commercial,Y,"1,149","991,700",863
95054,3,2014,Gas- Residential,N,"6,157","206,402",34
95060,3,2014,Gas- Commercial,Y,914,"216,567",237
95060,3,2014,Gas- Residential,Y,"11,694","472,466",40
95062,3,2014,Gas- Commercial,N,601,"104,475",174
95062,3,2014,Gas- Residential,N,"11,475","430,805",38
95064,3,2014,Gas- Commercial,Y,0,0,
95064,3,2014,Gas- Residential,N,355,"8,707",25
95065,3,2014,Gas- Commercial,Y,0,0,
95065,3,2014,Gas- Residential,N,"1,858","75,042",40
95066,3,2014,Gas- Commercial,Y,413,"93,505",226
95066,3,2014,Gas- Residential,N,"3,675","161,716",44
95070,3,2014,Gas- Commercial,Y,0,0,
95070,3,2014,Gas- Residential,N,"10,280","596,615",58
95073,3,2014,Gas- Commercial,Y,0,0,
95073,3,2014,Gas- Residential,N,"2,155","89,657",42
95075,3,2014,Gas- Residential,N,153,"5,786",38
95076,3,2014,Gas- Commercial,Y,"1,386","333,166",240
95076,3,2014,Gas- Residential,N,"16,475","577,483",35
95110,3,2014,Gas- Commercial,N,344,"189,804",552
95110,3,2014,Gas- Residential,N,"4,077","129,798",32
95111,3,2014,Gas- Commercial,Y,465,"138,143",297
95111,3,2014,Gas- Residential,N,"10,934","391,985",36
95112,3,2014,Gas- Commercial,N,"1,297","311,187",240
95112,3,2014,Gas- Residential,N,"12,440","406,820",33
95113,3,2014,Gas- Commercial,Y,165,"163,839",993
95113,3,2014,Gas- Residential,N,101,"8,605",85
95116,3,2014,Gas- Commercial,N,409,"81,025",198
95116,3,2014,Gas- Residential,N,"10,710","327,921",31
95117,3,2014,Gas- Commercial,N,125,"31,529",252
95117,3,2014,Gas- Residential,N,"8,693","300,658",35
95118,3,2014,Gas- Commercial,Y,0,0,
95118,3,2014,Gas- Residential,N,"9,997","342,517",34
95119,3,2014,Gas- Commercial,Y,0,0,
95119,3,2014,Gas- Residential,N,"2,851","101,349",36
95120,3,2014,Gas- Commercial,Y,0,0,
95120,3,2014,Gas- Residential,N,"11,808","526,574",45
95121,3,2014,Gas- Commercial,Y,237,"105,033",443
95121,3,2014,Gas- Residential,N,"8,605","300,432",35
95122,3,2014,Gas- Commercial,N,375,"155,495",415
95122,3,2014,Gas- Residential,N,"10,039","370,960",37
95123,3,2014,Gas- Commercial,Y,761,"243,087",319
95123,3,2014,Gas- Residential,N,"18,164","639,964",35
95124,3,2014,Gas- Commercial,Y,683,"166,997",245
95124,3,2014,Gas- Residential,N,"15,923","587,870",37
95125,3,2014,Gas- Commercial,N,727,"112,275",154
95125,3,2014,Gas- Residential,N,"17,218","645,667",37
95126,3,2014,Gas- Commercial,N,561,"152,970",273
95126,3,2014,Gas- Residential,N,"9,082","321,195",35
95127,3,2014,Gas- Commercial,N,252,"83,669",332
95127,3,2014,Gas- Residential,N,"13,988","516,850",37
95128,3,2014,Gas- Commercial,N,567,"173,489",306
95128,3,2014,Gas- Residential,N,"10,596","363,665",34
95129,3,2014,Gas- Commercial,Y,0,0,
95129,3,2014,Gas- Residential,N,"10,966","416,432",38
95130,3,2014,Gas- Commercial,Y,0,0,
95130,3,2014,Gas- Residential,N,"4,466","150,653",34
95131,3,2014,Gas- Commercial,N,897,"216,786",242
95131,3,2014,Gas- Residential,N,"7,768","221,776",29
95132,3,2014,Gas- Commercial,N,158,"42,627",270
95132,3,2014,Gas- Residential,N,"11,168","363,588",33
95133,3,2014,Gas- Commercial,N,223,"56,774",255
95133,3,2014,Gas- Residential,N,"6,301","199,604",32
95134,3,2014,Gas- Commercial,Y,0,0,
95134,3,2014,Gas- Residential,N,"3,987","160,283",40
95135,3,2014,Gas- Commercial,Y,0,0,
95135,3,2014,Gas- Residential,N,"6,729","254,529",38
95136,3,2014,Gas- Commercial,Y,0,0,
95136,3,2014,Gas- Residential,N,"10,589","412,840",39
95138,3,2014,Gas- Commercial,Y,150,"128,617",857
95138,3,2014,Gas- Residential,N,"5,460","230,274",42
95139,3,2014,Gas- Commercial,Y,0,0,
95139,3,2014,Gas- Residential,Y,"2,076","72,718",35
95140,3,2014,Gas- Residential,Y,0,0,
95148,3,2014,Gas- Commercial,Y,0,0,
95148,3,2014,Gas- Residential,Y,"11,116","370,376",33
95192,3,2014,Gas- Commercial,Y,0,0,
95202,3,2014,Gas- Commercial,Y,0,0,
95202,3,2014,Gas- Residential,N,"1,922","49,086",26
95203,3,2014,Gas- Commercial,Y,0,0,
95203,3,2014,Gas- Residential,N,"5,177","153,492",30
95204,3,2014,Gas- Commercial,Y,685,"134,708",197
95204,3,2014,Gas- Residential,N,"10,887","374,446",34
95205,3,2014,Gas- Commercial,Y,"1,315","244,715",186
95205,3,2014,Gas- Residential,N,"9,812","336,249",34
95206,3,2014,Gas- Commercial,N,460,"179,552",390
95206,3,2014,Gas- Residential,N,"16,425","511,050",31
95207,3,2014,Gas- Commercial,Y,"1,487","350,561",236
95207,3,2014,Gas- Residential,N,"16,517","541,974",33
95209,3,2014,Gas- Commercial,Y,0,0,
95209,3,2014,Gas- Residential,N,"12,472","409,844",33
95210,3,2014,Gas- Commercial,Y,0,0,
95210,3,2014,Gas- Residential,N,"11,177","352,057",31
95211,3,2014,Gas- Commercial,Y,0,0,
95212,3,2014,Gas- Commercial,Y,0,0,
95212,3,2014,Gas- Residential,N,"6,608","243,428",37
95215,3,2014,Gas- Commercial,Y,0,0,
95215,3,2014,Gas- Residential,N,"5,097","178,237",35
95219,3,2014,Gas- Commercial,N,278,"62,810",226
95219,3,2014,Gas- Residential,N,"10,745","328,801",31
95220,3,2014,Gas- Commercial,Y,0,0,
95220,3,2014,Gas- Residential,N,973,"39,941",41
95227,3,2014,Gas- Residential,N,103,"4,925",48
95231,3,2014,Gas- Commercial,Y,0,0,
95231,3,2014,Gas- Residential,N,669,"22,631",34
95236,3,2014,Gas- Commercial,Y,0,0,
95236,3,2014,Gas- Residential,N,619,"21,258",34
95237,3,2014,Gas- Commercial,Y,0,0,
95237,3,2014,Gas- Residential,N,996,"37,149",37
95240,3,2014,Gas- Commercial,Y,"1,236","242,024",196
95240,3,2014,Gas- Residential,N,"12,935","435,113",34
95242,3,2014,Gas- Commercial,Y,352,"95,305",271
95242,3,2014,Gas- Residential,N,"9,237","322,048",35
95249,3,2014,Gas- Commercial,Y,0,0,
95249,3,2014,Gas- Residential,N,709,"28,490",40
95252,3,2014,Gas- Commercial,Y,0,0,
95252,3,2014,Gas- Residential,N,257,"7,921",31
95258,3,2014,Gas- Commercial,Y,0,0,
95258,3,2014,Gas- Residential,N,"1,341","55,995",42
95301,3,2014,Gas- Commercial,N,359,"62,363",174
95301,3,2014,Gas- Residential,N,"10,248","307,066",30
95303,3,2014,Gas- Residential,Y,0,0,
95304,3,2014,Gas- Commercial,N,230,"57,067",248
95304,3,2014,Gas- Residential,N,"2,547","93,243",37
95307,3,2014,Gas- Commercial,Y,0,0,
95307,3,2014,Gas- Residential,N,"11,573","337,246",29
95310,3,2014,Gas- Commercial,Y,0,0,
95313,3,2014,Gas- Commercial,Y,0,0,
95313,3,2014,Gas- Residential,N,113,"3,717",33
95315,3,2014,Gas- Commercial,Y,0,0,
95315,3,2014,Gas- Residential,N,"2,573","69,304",27
95316,3,2014,Gas- Commercial,Y,0,0,
95316,3,2014,Gas- Residential,Y,"1,559","49,996",32
95319,3,2014,Gas- Residential,N,"1,015","28,958",29
95320,3,2014,Gas- Commercial,Y,0,0,
95320,3,2014,Gas- Residential,N,"2,754","86,354",31
95322,3,2014,Gas- Commercial,N,116,"24,834",214
95322,3,2014,Gas- Residential,N,"2,230","62,528",28
95323,3,2014,Gas- Commercial,Y,0,0,
95323,3,2014,Gas- Residential,N,173,"5,633",33
95324,3,2014,Gas- Commercial,Y,0,0,
95324,3,2014,Gas- Residential,N,"1,697","47,395",28
95326,3,2014,Gas- Commercial,Y,0,0,
95326,3,2014,Gas- Residential,N,"2,232","70,149",31
95328,3,2014,Gas- Commercial,Y,0,0,
95328,3,2014,Gas- Residential,N,"1,087","28,011",26
95330,3,2014,Gas- Commercial,Y,0,0,
95330,3,2014,Gas- Residential,N,"5,251","162,159",31
95333,3,2014,Gas- Commercial,Y,0,0,
95333,3,2014,Gas- Residential,Y,0,0,
95334,3,2014,Gas- Commercial,N,113,"28,219",250
95334,3,2014,Gas- Residential,N,"3,413","97,824",29
95336,3,2014,Gas- Commercial,Y,677,"127,060",188
95336,3,2014,Gas- Residential,N,"14,403","416,237",29
95337,3,2014,Gas- Commercial,Y,453,"148,093",327
95337,3,2014,Gas- Residential,N,"10,029","286,424",29
95340,3,2014,Gas- Commercial,Y,886,"166,642",188
95340,3,2014,Gas- Residential,N,"11,262","356,227",32
95341,3,2014,Gas- Commercial,N,84,"10,093",120
95341,3,2014,Gas- Residential,N,"6,886","197,797",29
95348,3,2014,Gas- Commercial,Y,458,"65,472",143
95348,3,2014,Gas- Residential,N,"9,799","280,713",29
95350,3,2014,Gas- Commercial,N,886,"200,785",227
95350,3,2014,Gas- Residential,N,"17,985","568,670",32
95351,3,2014,Gas- Commercial,Y,747,"204,227",273
95351,3,2014,Gas- Residential,N,"10,761","341,158",32
95354,3,2014,Gas- Commercial,N,779,"239,263",307
95354,3,2014,Gas- Residential,N,"8,318","244,540",29
95355,3,2014,Gas- Commercial,N,493,"115,485",234
95355,3,2014,Gas- Residential,N,"19,736","619,016",31
95356,3,2014,Gas- Commercial,Y,635,"132,089",208
95356,3,2014,Gas- Residential,N,"10,250","351,699",34
95357,3,2014,Gas- Commercial,Y,0,0,
95357,3,2014,Gas- Residential,N,"2,427","73,007",30
95358,3,2014,Gas- Commercial,Y,0,0,
95358,3,2014,Gas- Residential,Y,"6,691","213,988",32
95360,3,2014,Gas- Commercial,Y,0,0,
95360,3,2014,Gas- Residential,N,"3,271","90,533",28
95361,3,2014,Gas- Commercial,Y,559,"60,907",109
95361,3,2014,Gas- Residential,N,"8,219","256,252",31
95363,3,2014,Gas- Commercial,Y,623,"189,955",305
95363,3,2014,Gas- Residential,N,"6,342","187,510",30
95365,3,2014,Gas- Commercial,Y,0,0,
95365,3,2014,Gas- Residential,Y,"1,181","35,242",30
95366,3,2014,Gas- Commercial,Y,306,"82,785",271
95366,3,2014,Gas- Residential,N,"5,108","154,957",30
95367,3,2014,Gas- Commercial,N,218,"49,070",225
95367,3,2014,Gas- Residential,N,"7,279","233,476",32
95368,3,2014,Gas- Commercial,Y,0,0,
95368,3,2014,Gas- Residential,N,"4,021","108,630",27
95376,3,2014,Gas- Commercial,N,621,"107,275",173
95376,3,2014,Gas- Residential,N,"15,528","454,543",29
95377,3,2014,Gas- Commercial,Y,0,0,
95377,3,2014,Gas- Residential,N,"8,347","262,816",31
95380,3,2014,Gas- Commercial,Y,"1,644","374,322",228
95380,3,2014,Gas- Residential,N,"11,728","331,784",28
95382,3,2014,Gas- Commercial,Y,0,0,
95382,3,2014,Gas- Residential,N,"11,482","357,491",31
95385,3,2014,Gas- Commercial,Y,0,0,
95385,3,2014,Gas- Residential,Y,0,0,
95386,3,2014,Gas- Commercial,Y,0,0,
95386,3,2014,Gas- Residential,N,"2,414","66,933",28
95387,3,2014,Gas- Residential,N,250,"4,512",18
95388,3,2014,Gas- Commercial,Y,0,0,
95388,3,2014,Gas- Residential,N,"2,897","80,098",28
95391,3,2014,Gas- Commercial,Y,0,0,
95391,3,2014,Gas- Residential,N,"3,827","138,395",36
95401,3,2014,Gas- Commercial,Y,0,0,
95401,3,2014,Gas- Residential,N,"11,049","384,248",35
95403,3,2014,Gas- Commercial,Y,"1,677","431,436",257
95403,3,2014,Gas- Residential,N,"13,666","493,027",36
95404,3,2014,Gas- Commercial,Y,685,"115,985",169
95404,3,2014,Gas- Residential,N,"12,780","531,985",42
95405,3,2014,Gas- Commercial,N,359,"52,147",145
95405,3,2014,Gas- Residential,N,"8,373","336,646",40
95407,3,2014,Gas- Commercial,Y,816,"145,110",178
95407,3,2014,Gas- Residential,N,"10,003","343,964",34
95409,3,2014,Gas- Commercial,Y,0,0,
95409,3,2014,Gas- Residential,N,"10,657","477,143",45
95425,3,2014,Gas- Commercial,Y,0,0,
95425,3,2014,Gas- Residential,N,"3,156","113,624",36
95436,3,2014,Gas- Commercial,Y,0,0,
95436,3,2014,Gas- Residential,N,986,"40,117",41
95439,3,2014,Gas- Commercial,Y,0,0,
95439,3,2014,Gas- Residential,N,184,"7,047",38
95441,3,2014,Gas- Commercial,Y,0,0,
95441,3,2014,Gas- Residential,N,270,"11,013",41
95442,3,2014,Gas- Commercial,Y,64,"13,824",216
